txn_id,ts,store_id,product_sku,product_name,qty,amount_krw,payment_method,status
T120610,2026-05-14T19:30:11,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T120611,2026-05-14T13:59:18,ICN-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,card,OK
T120612,2026-05-14T15:10:56,ICN-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,samsung_pay,OK
T120613,2026-05-14T16:01:06,ICN-001,ASR-001,설화수 자음생크림 60ml,2,470000,cash,OK
T120614,2026-05-14T11:03:37,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,kakao_pay,OK
T120615,2026-05-14T18:18:42,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T120616,2026-05-14T18:36:33,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,naver_pay,OK
T120617,2026-05-14T21:21:14,ICN-001,ATM-006,솝베리 클렌징 오일,1,19000,card,OK
T120618,2026-05-14T13:16:39,ICN-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,card,OK
T120619,2026-05-14T18:34:31,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T120620,2026-05-14T22:27:59,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,kakao_pay,OK
T120621,2026-05-14T17:43:53,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,3,0,kakao_pay,PAYMENT_FAIL
T120622,2026-05-14T20:38:45,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,naver_pay,OK
T120623,2026-05-14T13:43:42,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,2,76000,card,OK
T120624,2026-05-14T19:54:00,ICN-001,INF-006,그린티 클렌징 폼 150ml,2,22000,kakao_pay,OK
T120625,2026-05-14T17:17:05,ICN-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,cash,OK
T120626,2026-05-14T17:51:25,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,samsung_pay,OK
T120627,2026-05-14T18:24:20,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,samsung_pay,OK
T120628,2026-05-14T13:51:26,ICN-001,ETD-003,디어 달링 워터젤 틴트,1,9000,samsung_pay,OK
T120629,2026-05-14T13:35:50,ICN-001,ETD-004,드로잉 아이브로우 자동연필,2,9000,samsung_pay,OK
T120630,2026-05-14T11:50:10,ICN-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,naver_pay,OK
T120631,2026-05-14T13:29:26,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,3,54000,naver_pay,OK
T120632,2026-05-14T09:14:42,ICN-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,samsung_pay,OK
T120633,2026-05-14T13:54:20,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,11000,kakao_pay,OK
T120634,2026-05-14T19:34:25,ICN-001,INF-006,그린티 클렌징 폼 150ml,2,22000,cash,OK
T120635,2026-05-14T16:12:58,ICN-001,ATM-006,솝베리 클렌징 오일,1,19000,naver_pay,OK
T120636,2026-05-14T19:33:23,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,cash,OK
T120637,2026-05-14T19:55:15,ICN-001,ETD-006,픽싱 틴트 #장미,1,0,samsung_pay,PAYMENT_FAIL
T120638,2026-05-14T12:27:22,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,cash,OK
T120639,2026-05-14T21:25:56,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,cash,OK
T120640,2026-05-14T20:49:34,ICN-001,ETD-003,디어 달링 워터젤 틴트,3,27000,samsung_pay,OK
T120641,2026-05-14T14:10:38,ICN-001,INF-004,노세범 미네랄 파우더 5g,1,8000,naver_pay,OK
T120642,2026-05-14T19:04:36,ICN-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,cash,OK
T120643,2026-05-14T10:44:27,ICN-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T120644,2026-05-14T14:02:39,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,card,OK
T120645,2026-05-14T18:24:04,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,kakao_pay,OK
T120646,2026-05-14T10:15:33,ICN-001,ETD-003,디어 달링 워터젤 틴트,1,9000,kakao_pay,OK
T120647,2026-05-14T17:39:50,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,11000,samsung_pay,OK
T120648,2026-05-14T20:23:50,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,0,kakao_pay,PAYMENT_FAIL
T120649,2026-05-14T12:05:58,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,2,76000,cash,OK
T120650,2026-05-14T14:13:51,ICN-001,ETD-004,드로잉 아이브로우 자동연필,2,9000,cash,OK
T120651,2026-05-14T12:45:28,ICN-001,ASR-001,설화수 자음생크림 60ml,1,235000,card,OK
T120652,2026-05-14T15:51:54,ICN-001,ASR-001,설화수 자음생크림 60ml,1,0,cash,PAYMENT_FAIL
T120653,2026-05-14T09:50:47,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T120654,2026-05-14T12:45:29,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,2,156000,naver_pay,OK
T120655,2026-05-14T14:30:18,ICN-001,ASR-002,설화수 윤조에센스 90ml,3,435000,card,OK
T120656,2026-05-14T21:48:54,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T120657,2026-05-14T12:52:33,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,cash,OK
T120658,2026-05-14T18:51:11,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,0,samsung_pay,PAYMENT_FAIL
T120659,2026-05-14T16:10:56,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T120660,2026-05-14T10:01:09,ICN-001,ETD-001,비비 매직 파운데이션 SPF50,3,54000,card,OK
T120661,2026-05-14T09:43:41,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,0,card,PAYMENT_FAIL
T120662,2026-05-14T16:50:36,ICN-001,ATM-003,허니 콜라겐 마스크 5매,1,0,card,PAYMENT_FAIL
T120663,2026-05-14T19:58:03,ICN-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T120664,2026-05-14T11:14:16,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,card,OK
T120665,2026-05-14T18:30:16,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T120666,2026-05-14T16:29:40,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T120667,2026-05-14T21:05:16,ICN-001,ETD-004,드로잉 아이브로우 자동연필,3,13500,naver_pay,OK
T120668,2026-05-14T13:08:12,ICN-001,ETD-005,수분 톤업 베이스 핑크,1,16000,cash,OK
T120669,2026-05-14T12:59:03,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T120670,2026-05-14T18:56:08,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T120671,2026-05-14T15:50:55,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,kakao_pay,OK
T120672,2026-05-14T11:15:26,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,samsung_pay,OK
T120673,2026-05-14T10:49:20,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,card,OK
T120674,2026-05-14T18:32:41,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,11000,naver_pay,OK
T120675,2026-05-14T11:03:17,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,naver_pay,OK
T120676,2026-05-14T13:32:18,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,naver_pay,OK
T120677,2026-05-14T13:08:21,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,cash,OK
T120678,2026-05-14T21:32:07,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,0,cash,TERMINAL_TIMEOUT
T120679,2026-05-14T19:04:20,ICN-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,naver_pay,OK
T120680,2026-05-14T16:17:53,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,cash,OK
T120681,2026-05-14T13:56:56,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,naver_pay,OK
T120682,2026-05-14T14:58:40,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,naver_pay,OK
T120683,2026-05-14T16:41:15,ICN-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,card,OK
T120684,2026-05-14T19:15:28,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T120685,2026-05-14T12:28:18,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T120686,2026-05-14T14:11:46,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,naver_pay,OK
T120687,2026-05-14T11:34:54,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T120688,2026-05-14T21:39:30,ICN-001,ETD-005,수분 톤업 베이스 핑크,1,16000,naver_pay,OK
T120689,2026-05-14T10:10:00,ICN-001,INF-003,화산송이 모공 마스크 100ml,2,24000,kakao_pay,OK
T120690,2026-05-14T21:28:20,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,0,kakao_pay,STOCK_SHORTAGE
T120691,2026-05-14T21:36:15,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T120692,2026-05-14T19:25:34,ICN-001,ASR-001,설화수 자음생크림 60ml,1,235000,samsung_pay,OK
T120693,2026-05-14T12:15:43,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,samsung_pay,OK
T120694,2026-05-14T10:41:08,ICN-001,ETD-005,수분 톤업 베이스 핑크,1,16000,cash,OK
T120695,2026-05-14T21:49:48,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,samsung_pay,OK
T120696,2026-05-14T14:59:09,ICN-001,ATM-002,이데알 글로우 비비크림,2,50000,cash,OK
T120697,2026-05-14T16:48:18,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,kakao_pay,OK
T120698,2026-05-14T19:44:46,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T120699,2026-05-14T21:00:23,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,2,36000,cash,OK
T120700,2026-05-14T20:00:52,ICN-001,ASR-001,설화수 자음생크림 60ml,1,235000,samsung_pay,OK
T120701,2026-05-14T16:24:29,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,samsung_pay,OK
T120702,2026-05-14T15:44:12,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,0,samsung_pay,PAYMENT_FAIL
T120703,2026-05-14T09:46:45,ICN-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,naver_pay,OK
T120704,2026-05-14T18:32:30,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,kakao_pay,OK
T120705,2026-05-14T19:22:14,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,naver_pay,OK
T120706,2026-05-14T18:35:05,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,3,54000,kakao_pay,OK
T120707,2026-05-14T10:07:40,ICN-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,naver_pay,OK
T120708,2026-05-14T18:22:06,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,kakao_pay,OK
T120709,2026-05-14T21:39:57,ICN-001,ATM-006,솝베리 클렌징 오일,3,57000,samsung_pay,OK
T120710,2026-05-14T18:10:05,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,0,naver_pay,TERMINAL_TIMEOUT
T120711,2026-05-14T20:48:38,ICN-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T120712,2026-05-14T14:22:56,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,0,cash,PAYMENT_FAIL
T120713,2026-05-14T18:02:28,ICN-001,ASR-001,설화수 자음생크림 60ml,1,235000,card,OK
T120714,2026-05-14T16:15:08,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,kakao_pay,OK
T120715,2026-05-14T11:21:05,ICN-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,samsung_pay,OK
T120716,2026-05-14T09:03:17,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T120717,2026-05-14T10:17:57,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T120718,2026-05-14T17:45:35,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,3,126000,card,OK
T120719,2026-05-14T17:45:14,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,2,48000,samsung_pay,OK
T120720,2026-05-14T16:01:23,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,naver_pay,OK
T120721,2026-05-14T15:29:04,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,samsung_pay,OK
T120722,2026-05-14T16:18:10,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,0,cash,PAYMENT_FAIL
T120723,2026-05-14T13:20:16,ICN-001,ATM-006,솝베리 클렌징 오일,1,19000,cash,OK
T120724,2026-05-14T14:06:41,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T120725,2026-05-14T10:45:01,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T120726,2026-05-14T15:28:49,ICN-001,ASR-001,설화수 자음생크림 60ml,1,235000,card,OK
T120727,2026-05-14T17:20:16,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,card,OK
T120728,2026-05-14T22:22:48,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,card,OK
T120729,2026-05-14T19:04:16,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,kakao_pay,OK
T120730,2026-05-14T12:58:27,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,kakao_pay,OK
T120731,2026-05-14T16:14:40,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,samsung_pay,OK
T120732,2026-05-14T18:01:30,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,samsung_pay,OK
T120733,2026-05-14T21:43:06,ICN-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,kakao_pay,OK
T120734,2026-05-14T13:55:25,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,samsung_pay,OK
T120735,2026-05-14T17:34:25,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,card,OK
T120736,2026-05-14T18:55:49,ICN-001,ETD-003,디어 달링 워터젤 틴트,3,27000,naver_pay,OK
T120737,2026-05-14T17:37:25,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,kakao_pay,OK
T120738,2026-05-14T18:44:03,ICN-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T120739,2026-05-14T12:12:54,ICN-001,ASR-001,설화수 자음생크림 60ml,1,235000,cash,OK
T120740,2026-05-14T14:45:46,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,2,76000,cash,OK
T120741,2026-05-14T18:27:02,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,0,kakao_pay,STOCK_SHORTAGE
T120742,2026-05-14T10:45:47,ICN-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,card,OK
T120743,2026-05-14T13:41:54,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,-18000,samsung_pay,REFUND
T120744,2026-05-14T13:12:34,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,naver_pay,OK
T120745,2026-05-14T20:46:51,ICN-001,ETD-003,디어 달링 워터젤 틴트,1,9000,kakao_pay,OK
T120746,2026-05-14T09:14:30,ICN-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,kakao_pay,OK
T120747,2026-05-14T17:00:41,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,kakao_pay,OK
T120748,2026-05-14T12:34:17,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T120749,2026-05-14T18:21:17,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,2,48000,card,OK
T120750,2026-05-14T14:32:43,ICN-001,ETD-005,수분 톤업 베이스 핑크,2,0,cash,PAYMENT_FAIL
T120751,2026-05-14T18:11:12,ICN-001,ATM-006,솝베리 클렌징 오일,2,38000,naver_pay,OK
T120752,2026-05-14T18:04:35,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T120753,2026-05-14T13:31:19,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,samsung_pay,OK
T120754,2026-05-14T17:32:01,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,naver_pay,OK
T120755,2026-05-14T19:02:31,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,samsung_pay,OK
T120756,2026-05-14T18:25:13,ICN-001,INF-006,그린티 클렌징 폼 150ml,3,0,samsung_pay,POS_DOWN
T120757,2026-05-14T17:25:57,ICN-001,ETD-006,픽싱 틴트 #장미,1,14000,cash,OK
T120758,2026-05-14T09:15:48,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,card,OK
T120759,2026-05-14T13:37:32,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,0,cash,POS_DOWN
T120760,2026-05-14T12:27:17,ICN-001,ETD-004,드로잉 아이브로우 자동연필,1,0,card,STOCK_SHORTAGE
T120761,2026-05-14T12:28:14,ICN-001,INF-006,그린티 클렌징 폼 150ml,2,22000,samsung_pay,OK
T120762,2026-05-14T10:39:55,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,0,naver_pay,TERMINAL_TIMEOUT
T120763,2026-05-14T22:22:48,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,2,176000,samsung_pay,OK
T120764,2026-05-14T20:56:21,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,3,72000,naver_pay,OK
T120765,2026-05-14T21:06:58,ICN-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T120766,2026-05-14T19:37:15,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,naver_pay,OK
T120767,2026-05-14T12:58:29,ICN-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,kakao_pay,OK
T120768,2026-05-14T21:03:49,ICN-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,naver_pay,OK
T120769,2026-05-14T20:51:44,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T120770,2026-05-14T21:10:53,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,naver_pay,OK
T120771,2026-05-14T21:16:33,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,36000,kakao_pay,OK
T120772,2026-05-14T18:22:46,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,2,156000,card,OK
T120773,2026-05-14T11:32:37,ICN-001,ASR-001,설화수 자음생크림 60ml,1,235000,samsung_pay,OK
T120774,2026-05-14T10:00:16,ICN-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,kakao_pay,OK
T120775,2026-05-14T20:13:55,ICN-001,INF-004,노세범 미네랄 파우더 5g,1,0,samsung_pay,TERMINAL_TIMEOUT
T120776,2026-05-14T16:13:01,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T120777,2026-05-14T21:39:15,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,samsung_pay,OK
T120778,2026-05-14T20:46:24,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,-38000,samsung_pay,REFUND
T120779,2026-05-14T17:01:02,ICN-001,INF-001,그린티 씨드 세럼 80ml,2,70000,card,OK
T120780,2026-05-14T21:43:37,ICN-001,ATM-006,솝베리 클렌징 오일,1,19000,kakao_pay,OK
T120781,2026-05-14T10:07:45,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T120782,2026-05-14T20:10:57,ICN-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,naver_pay,OK
T120783,2026-05-14T12:49:30,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,0,naver_pay,POS_DOWN
T120784,2026-05-14T21:02:07,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,2,96000,kakao_pay,OK
T120785,2026-05-14T19:04:09,ICN-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T120786,2026-05-14T20:13:45,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
T120787,2026-05-14T12:55:31,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,0,samsung_pay,POS_DOWN
T120788,2026-05-14T20:18:17,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,samsung_pay,OK
T120789,2026-05-14T16:54:52,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,kakao_pay,OK
T120790,2026-05-14T13:12:31,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,kakao_pay,OK
T120791,2026-05-14T14:37:45,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T120792,2026-05-14T13:51:55,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,naver_pay,OK
T120793,2026-05-14T14:00:25,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,0,samsung_pay,POS_DOWN
T120794,2026-05-14T12:35:21,ICN-001,ETD-001,비비 매직 파운데이션 SPF50,2,36000,cash,OK
T120795,2026-05-14T09:12:09,ICN-001,ETD-006,픽싱 틴트 #장미,1,0,cash,POS_DOWN
T120796,2026-05-14T18:18:42,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,cash,OK
T120797,2026-05-14T18:52:50,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T120798,2026-05-14T21:42:15,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,cash,OK
T120799,2026-05-14T14:52:33,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,kakao_pay,OK
T120800,2026-05-14T21:47:59,ICN-001,INF-004,노세범 미네랄 파우더 5g,1,0,cash,TERMINAL_TIMEOUT
T120801,2026-05-14T12:52:02,ICN-001,ETD-005,수분 톤업 베이스 핑크,1,16000,samsung_pay,OK
T120802,2026-05-14T18:38:17,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,0,cash,POS_DOWN
T120803,2026-05-14T12:37:16,ICN-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,2,56000,kakao_pay,OK
T120804,2026-05-14T17:15:42,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,kakao_pay,OK
T120805,2026-05-14T09:35:53,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,0,samsung_pay,TERMINAL_TIMEOUT
T120806,2026-05-14T14:15:08,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,cash,OK
T120807,2026-05-14T16:29:25,ICN-001,ATM-006,솝베리 클렌징 오일,1,19000,card,OK
T120808,2026-05-14T17:52:08,ICN-001,ATM-005,립 페인트 매트 #누드코랄,2,0,naver_pay,STOCK_SHORTAGE
T120809,2026-05-14T22:51:58,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T120810,2026-05-14T16:43:38,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,card,OK
T120811,2026-05-14T15:52:14,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T120812,2026-05-14T20:49:35,ICN-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,naver_pay,OK
T120813,2026-05-14T18:07:11,ICN-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,3,84000,card,OK
T120814,2026-05-14T12:53:17,ICN-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T120815,2026-05-14T12:08:28,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T120816,2026-05-14T15:06:37,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,2,76000,card,OK
T120817,2026-05-14T21:44:16,ICN-001,INF-004,노세범 미네랄 파우더 5g,2,16000,kakao_pay,OK
T120818,2026-05-14T14:19:14,ICN-001,INF-004,노세범 미네랄 파우더 5g,3,24000,samsung_pay,OK
T120819,2026-05-14T22:06:23,ICN-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,kakao_pay,OK
T120820,2026-05-14T21:07:15,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T120821,2026-05-14T15:53:34,ICN-001,INF-004,노세범 미네랄 파우더 5g,2,16000,naver_pay,OK
T120822,2026-05-14T14:08:01,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T120823,2026-05-14T18:28:32,ICN-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,kakao_pay,OK
T120824,2026-05-14T16:37:27,ICN-001,ASR-005,아이오페 더마 리페어 크림 50ml,2,176000,kakao_pay,OK
T120825,2026-05-14T17:31:07,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,0,naver_pay,TERMINAL_TIMEOUT
T120826,2026-05-14T21:50:53,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,kakao_pay,OK
T120827,2026-05-14T16:24:13,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,card,OK
